time_s,Tstar,Yint_star,Yfs_star
4.35,5.337181595539709,0.0,0.5745697264251602
4.355,5.343316287028836,0.0,0.5744685683378508
4.36,5.349450978517962,0.0,0.5743733681861924
4.365,5.355585670007088,0.0,0.5742842401372797
4.37,5.361720361496214,0.0,0.5742012256098553
4.375,5.36785505298534,0.0,0.5741242848006894
4.38,5.373989744474466,0.0,0.5740533162227549
4.385,5.380124435963592,0.0,0.5739881683980766
4.39,5.386259127452718,0.0,0.5739286425210549
4.395,5.392393818941843,0.0,0.573874515637445
4.4,5.398528510430971,0.0,0.5738255298291763
4.405,5.404663201920097,0.0,0.5737814177354678
4.41,5.410797893409223,0.0,0.5737704918032789
4.415,5.4169325848983485,0.0,0.5737704918032789
4.42,5.423067276387475,0.0,0.5737704918032789
4.425,5.429201967876601,0.0,0.5737704918032789
4.43,5.435336659365727,0.0,0.5737704918032789
4.435,5.441471350854853,0.0,0.5737704918032789
4.44,5.447606042343979,0.0,0.5737704918032789
4.445,5.453740733833106,0.0,0.5737704918032789
4.45,5.459875425322232,0.0,0.5737704918032789
4.455,5.466010116811358,0.0,0.5737704918032789
4.46,5.4721448083004836,0.0,0.5737704918032789
4.465,5.478279499789609,0.0,0.5737704918032789
4.47,5.484414191278736,0.0,0.5737704918032789
4.475,5.490548882767862,0.0,0.5737704918032789
4.48,5.496683574256989,0.0,0.5737704918032789
4.485,5.502818265746114,0.0,0.5737704918032789
4.49,5.50895295723524,0.0,0.5737704918032789
4.495,5.515087648724367,0.0,0.5737704918032789
4.5,5.521222340213493,0.0,0.5737704918032789
4.505,5.527357031702619,0.0,0.5737704918032789
4.51,5.533491723191744,0.0,0.5737705248637172
4.515,5.53962641468087,0.0,0.5737706731725378
4.52,5.545761106169996,0.0,0.573771029966979
4.525,5.551895797659124,0.0,0.5737717141970252
4.53,5.5580304891482495,0.0,0.5737728716021331
4.535,5.564165180637375,0.0,0.5737746756502065
4.54,5.570299872126501,0.0,0.5737773279364767
4.545,5.576434563615628,0.0,0.5737811848396278
4.55,5.582569255104754,0.0,0.5737867595450105
4.555,5.5887039465938795,0.0,0.5737944441194323
4.56,5.594838638083005,0.0,0.5738046552568123
4.565,5.600973329572132,0.0,0.573817830056452
4.57,5.607108021061259,0.0,0.5738344177639079
4.575,5.6132427125503845,0.0,0.5738548679884835
4.58,5.61937740403951,0.0,0.5738796238474311
4.585,5.625512095528636,0.0,0.5739091055750283
4.59,5.631646787017762,0.0,0.5739437028324262
4.595,5.637781478506888,0.0,0.5739837619369142
4.6,5.6439161699960145,0.0,0.5740295720672804
4.605,5.650050861485141,0.0,0.5740813618368892
4.61,5.656185552974267,0.0,0.5741392778107897
4.615,5.662320244463393,0.0,0.5742033860791614
4.62,5.66845493595252,0.0,0.5742736565978309
4.625,5.674589627441645,0.0,0.5743499552612472
